County,Candidate,Candidate_Party,Election_day_votes,Early_voting,Absentee_by_mail,Provisional_votes,Total_votes,Election_Year
BUNCOMBE,Donald J. Trump,REP,335,0,26,5,366,2016
BUNCOMBE,Donald J. Trump,REP,348,0,52,4,404,2016
BUNCOMBE,Gary Johnson,LIB,39,0,3,0,42,2016
BUNCOMBE,Gary Johnson,LIB,34,0,5,1,40,2016
BUNCOMBE,Gary Johnson,LIB,24,0,1,1,26,2016
BUNCOMBE,Gary Johnson,LIB,13,0,1,0,14,2016
BUNCOMBE,Gary Johnson,LIB,23,0,2,0,25,2016
BUNCOMBE,Gary Johnson,LIB,0,221,0,0,221,2016
BUNCOMBE,Gary Johnson,LIB,0,49,0,0,49,2016
BUNCOMBE,Gary Johnson,LIB,29,0,1,0,30,2016
BUNCOMBE,Gary Johnson,LIB,18,0,3,0,21,2016
BUNCOMBE,Gary Johnson,LIB,19,0,2,0,21,2016
BUNCOMBE,Gary Johnson,LIB,0,0,0,0,0,2016
BUNCOMBE,Gary Johnson,LIB,0,86,0,0,86,2016
BUNCOMBE,Gary Johnson,LIB,30,0,0,0,30,2016
BUNCOMBE,Gary Johnson,LIB,37,0,2,0,39,2016
BUNCOMBE,Gary Johnson,LIB,23,0,2,0,25,2016
BUNCOMBE,Gary Johnson,LIB,0,193,0,0,193,2016
BUNCOMBE,Gary Johnson,LIB,16,0,3,0,19,2016
BUNCOMBE,Gary Johnson,LIB,12,0,4,0,16,2016
BUNCOMBE,Gary Johnson,LIB,16,0,1,1,18,2016
BUNCOMBE,Gary Johnson,LIB,18,0,8,0,26,2016
BUNCOMBE,Gary Johnson,LIB,9,0,1,0,10,2016
BUNCOMBE,Gary Johnson,LIB,19,0,1,0,20,2016
BUNCOMBE,Gary Johnson,LIB,14,0,0,0,14,2016
BUNCOMBE,Gary Johnson,LIB,25,0,2,0,27,2016
BUNCOMBE,Gary Johnson,LIB,0,0,0,0,0,2016
BUNCOMBE,Gary Johnson,LIB,37,0,3,0,40,2016
BUNCOMBE,Gary Johnson,LIB,15,0,0,0,15,2016
BUNCOMBE,Gary Johnson,LIB,19,0,3,0,22,2016
BUNCOMBE,Gary Johnson,LIB,11,0,1,1,13,2016
BUNCOMBE,Gary Johnson,LIB,0,91,0,0,91,2016
BUNCOMBE,Gary Johnson,LIB,0,65,0,0,65,2016
BUNCOMBE,Gary Johnson,LIB,7,0,1,1,9,2016
BUNCOMBE,Gary Johnson,LIB,15,0,3,2,20,2016
BUNCOMBE,Gary Johnson,LIB,0,209,0,0,209,2016
BUNCOMBE,Gary Johnson,LIB,22,0,0,0,22,2016
BUNCOMBE,Gary Johnson,LIB,1,0,1,0,2,2016
BUNCOMBE,Gary Johnson,LIB,12,0,0,1,13,2016
BUNCOMBE,Gary Johnson,LIB,16,0,3,0,19,2016
BUNCOMBE,Gary Johnson,LIB,29,0,4,0,33,2016
BUNCOMBE,Gary Johnson,LIB,0,199,0,0,199,2016
BUNCOMBE,Gary Johnson,LIB,21,0,1,0,22,2016
BUNCOMBE,Gary Johnson,LIB,8,0,0,0,8,2016
BUNCOMBE,Gary Johnson,LIB,0,131,0,0,131,2016
BUNCOMBE,Gary Johnson,LIB,29,0,0,0,29,2016
BUNCOMBE,Gary Johnson,LIB,11,0,1,0,12,2016
BUNCOMBE,Gary Johnson,LIB,31,0,6,0,37,2016
BUNCOMBE,Gary Johnson,LIB,25,0,1,0,26,2016
BUNCOMBE,Gary Johnson,LIB,25,0,0,1,26,2016
BUNCOMBE,Gary Johnson,LIB,32,0,3,0,35,2016
BUNCOMBE,Gary Johnson,LIB,9,0,1,0,10,2016
BUNCOMBE,Gary Johnson,LIB,50,0,1,1,52,2016
BUNCOMBE,Gary Johnson,LIB,16,0,0,0,16,2016
BUNCOMBE,Gary Johnson,LIB,18,0,2,1,21,2016
BUNCOMBE,Gary Johnson,LIB,0,37,0,0,37,2016
BUNCOMBE,Gary Johnson,LIB,0,36,0,0,36,2016
BUNCOMBE,Gary Johnson,LIB,5,0,0,0,5,2016
BUNCOMBE,Gary Johnson,LIB,38,0,5,0,43,2016
BUNCOMBE,Gary Johnson,LIB,0,152,0,0,152,2016
BUNCOMBE,Gary Johnson,LIB,0,72,0,0,72,2016
BUNCOMBE,Gary Johnson,LIB,12,0,0,0,12,2016
BUNCOMBE,Gary Johnson,LIB,36,0,15,1,52,2016
BUNCOMBE,Gary Johnson,LIB,25,0,1,0,26,2016
BUNCOMBE,Gary Johnson,LIB,16,0,2,2,20,2016
BUNCOMBE,Gary Johnson,LIB,15,0,6,1,22,2016
BUNCOMBE,Gary Johnson,LIB,17,0,0,0,17,2016
BUNCOMBE,Gary Johnson,LIB,22,0,3,1,26,2016
BUNCOMBE,Gary Johnson,LIB,24,0,2,2,28,2016
BUNCOMBE,Gary Johnson,LIB,0,0,0,0,0,2016
BUNCOMBE,Gary Johnson,LIB,26,0,0,0,26,2016
BUNCOMBE,Gary Johnson,LIB,13,0,0,0,13,2016
BUNCOMBE,Gary Johnson,LIB,18,0,1,0,19,2016
BUNCOMBE,Gary Johnson,LIB,9,0,1,0,10,2016
BUNCOMBE,Gary Johnson,LIB,13,0,5,0,18,2016
BUNCOMBE,Gary Johnson,LIB,21,0,1,0,22,2016
BUNCOMBE,Gary Johnson,LIB,15,0,0,0,15,2016
BUNCOMBE,Gary Johnson,LIB,0,243,0,0,243,2016
BUNCOMBE,Gary Johnson,LIB,17,0,0,0,17,2016
BUNCOMBE,Gary Johnson,LIB,14,0,2,0,16,2016
BUNCOMBE,Gary Johnson,LIB,33,0,2,1,36,2016
BUNCOMBE,Gary Johnson,LIB,37,0,0,0,37,2016
BUNCOMBE,Gary Johnson,LIB,12,0,0,0,12,2016
BUNCOMBE,Gary Johnson,LIB,33,0,2,2,37,2016
BUNCOMBE,Gary Johnson,LIB,0,88,0,0,88,2016
BUNCOMBE,Gary Johnson,LIB,21,0,2,1,24,2016
BUNCOMBE,Gary Johnson,LIB,0,0,0,0,0,2016
BUNCOMBE,Gary Johnson,LIB,24,0,0,0,24,2016
BUNCOMBE,Gary Johnson,LIB,9,0,2,0,11,2016
BUNCOMBE,Gary Johnson,LIB,6,0,0,0,6,2016
BUNCOMBE,Gary Johnson,LIB,15,0,4,0,19,2016
BUNCOMBE,Gary Johnson,LIB,33,0,2,1,36,2016
BUNCOMBE,Gary Johnson,LIB,21,0,3,1,25,2016
BUNCOMBE,Gary Johnson,LIB,29,0,1,0,30,2016
BUNCOMBE,Gary Johnson,LIB,0,81,0,0,81,2016
BUNCOMBE,Gary Johnson,LIB,0,67,0,0,67,2016
BUNCOMBE,Gary Johnson,LIB,34,0,6,0,40,2016
BUNCOMBE,Gary Johnson,LIB,0,160,0,0,160,2016
BUNCOMBE,Gary Johnson,LIB,0,133,0,0,133,2016
BUNCOMBE,Gary Johnson,LIB,0,155,0,0,155,2016
BUNCOMBE,Gary Johnson,LIB,12,0,2,0,14,2016
BUNCOMBE,Gary Johnson,LIB,18,0,5,0,23,2016
BUNCOMBE,Gary Johnson,LIB,14,0,1,1,16,2016
BUNCOMBE,Gary Johnson,LIB,24,0,2,0,26,2016
BUNCOMBE,Gary Johnson,LIB,25,0,3,1,29,2016
BUNCOMBE,Hillary Clinton,DEM,96,0,29,0,125,2016
BUNCOMBE,Hillary Clinton,DEM,140,0,30,2,172,2016
BUNCOMBE,Hillary Clinton,DEM,25,0,28,1,54,2016
BUNCOMBE,Hillary Clinton,DEM,86,0,28,2,116,2016
BUNCOMBE,Hillary Clinton,DEM,186,0,65,5,256,2016
BUNCOMBE,Hillary Clinton,DEM,199,0,29,1,229,2016
BUNCOMBE,Hillary Clinton,DEM,159,0,47,1,207,2016
BUNCOMBE,Hillary Clinton,DEM,0,3508,0,0,3508,2016
BUNCOMBE,Hillary Clinton,DEM,0,4719,0,0,4719,2016
BUNCOMBE,Hillary Clinton,DEM,94,0,29,6,129,2016
BUNCOMBE,Hillary Clinton,DEM,0,1253,0,0,1253,2016
BUNCOMBE,Hillary Clinton,DEM,0,3254,0,0,3254,2016
BUNCOMBE,Hillary Clinton,DEM,0,3478,0,0,3478,2016
BUNCOMBE,Hillary Clinton,DEM,294,0,82,2,378,2016
BUNCOMBE,Hillary Clinton,DEM,219,0,24,2,245,2016
BUNCOMBE,Hillary Clinton,DEM,148,0,39,1,188,2016
BUNCOMBE,Hillary Clinton,DEM,169,0,29,2,200,2016
BUNCOMBE,Hillary Clinton,DEM,122,0,19,0,141,2016
BUNCOMBE,Hillary Clinton,DEM,120,0,24,2,146,2016
BUNCOMBE,Hillary Clinton,DEM,0,2531,0,0,2531,2016
BUNCOMBE,Hillary Clinton,DEM,65,0,44,1,110,2016
BUNCOMBE,Hillary Clinton,DEM,114,0,15,2,131,2016
BUNCOMBE,Hillary Clinton,DEM,238,0,48,2,288,2016
BUNCOMBE,Hillary Clinton,DEM,0,428,0,0,428,2016
BUNCOMBE,Hillary Clinton,DEM,255,0,23,0,278,2016
BUNCOMBE,Hillary Clinton,DEM,187,0,40,2,229,2016
BUNCOMBE,Hillary Clinton,DEM,0,0,0,0,0,2016
BUNCOMBE,Hillary Clinton,DEM,201,0,52,2,255,2016
BUNCOMBE,Hillary Clinton,DEM,131,0,32,2,165,2016
BUNCOMBE,Hillary Clinton,DEM,147,0,99,2,248,2016
BUNCOMBE,Hillary Clinton,DEM,151,0,60,2,213,2016
BUNCOMBE,Hillary Clinton,DEM,116,0,33,4,153,2016
BUNCOMBE,Hillary Clinton,DEM,224,0,177,4,405,2016
BUNCOMBE,Hillary Clinton,DEM,306,0,40,7,353,2016
BUNCOMBE,Hillary Clinton,DEM,314,0,73,14,401,2016
BUNCOMBE,Hillary Clinton,DEM,0,1508,0,0,1508,2016
BUNCOMBE,Hillary Clinton,DEM,0,2790,0,0,2790,2016
BUNCOMBE,Hillary Clinton,DEM,0,2376,0,0,2376,2016
BUNCOMBE,Hillary Clinton,DEM,63,0,8,2,73,2016
BUNCOMBE,Hillary Clinton,DEM,154,0,20,1,175,2016
BUNCOMBE,Hillary Clinton,DEM,44,0,2,0,46,2016
BUNCOMBE,Hillary Clinton,DEM,240,0,47,4,291,2016
BUNCOMBE,Hillary Clinton,DEM,100,0,24,0,124,2016
BUNCOMBE,Hillary Clinton,DEM,139,0,82,5,226,2016
BUNCOMBE,Hillary Clinton,DEM,292,0,33,2,327,2016
BUNCOMBE,Hillary Clinton,DEM,346,0,33,4,383,2016
BUNCOMBE,Hillary Clinton,DEM,101,0,67,2,170,2016
BUNCOMBE,Hillary Clinton,DEM,93,0,20,0,113,2016
BUNCOMBE,Hillary Clinton,DEM,106,0,24,0,130,2016
BUNCOMBE,Hillary Clinton,DEM,104,0,16,4,124,2016
BUNCOMBE,Hillary Clinton,DEM,187,0,51,1,239,2016
BUNCOMBE,Hillary Clinton,DEM,0,2655,0,0,2655,2016
BUNCOMBE,Hillary Clinton,DEM,212,0,51,6,269,2016
BUNCOMBE,Hillary Clinton,DEM,262,0,41,1,304,2016
BUNCOMBE,Hillary Clinton,DEM,198,0,59,2,259,2016
BUNCOMBE,Hillary Clinton,DEM,180,0,25,1,206,2016
BUNCOMBE,Hillary Clinton,DEM,181,0,14,2,197,2016
BUNCOMBE,Hillary Clinton,DEM,0,602,0,0,602,2016
BUNCOMBE,Hillary Clinton,DEM,0,5995,0,0,5995,2016
BUNCOMBE,Hillary Clinton,DEM,210,0,59,3,272,2016
BUNCOMBE,Hillary Clinton,DEM,103,0,46,0,149,2016
BUNCOMBE,Hillary Clinton,DEM,232,0,49,3,284,2016
BUNCOMBE,Hillary Clinton,DEM,277,0,58,1,336,2016
BUNCOMBE,Hillary Clinton,DEM,210,0,28,2,240,2016
BUNCOMBE,Hillary Clinton,DEM,56,0,27,1,84,2016
BUNCOMBE,Hillary Clinton,DEM,134,0,40,1,175,2016
BUNCOMBE,Hillary Clinton,DEM,172,0,19,3,194,2016
BUNCOMBE,Hillary Clinton,DEM,188,0,32,5,225,2016
BUNCOMBE,Hillary Clinton,DEM,141,0,18,2,161,2016
BUNCOMBE,Hillary Clinton,DEM,131,0,36,2,169,2016
BUNCOMBE,Hillary Clinton,DEM,96,0,16,0,112,2016
BUNCOMBE,Hillary Clinton,DEM,273,0,54,5,332,2016
BUNCOMBE,Hillary Clinton,DEM,153,0,31,2,186,2016
BUNCOMBE,Hillary Clinton,DEM,0,0,0,0,0,2016
BUNCOMBE,Hillary Clinton,DEM,295,0,61,2,358,2016
BUNCOMBE,Hillary Clinton,DEM,189,0,79,4,272,2016
BUNCOMBE,Hillary Clinton,DEM,194,0,88,1,283,2016
BUNCOMBE,Hillary Clinton,DEM,1,0,0,0,1,2016
BUNCOMBE,Hillary Clinton,DEM,0,4109,0,0,4109,2016
BUNCOMBE,Hillary Clinton,DEM,149,0,84,1,234,2016
BUNCOMBE,Hillary Clinton,DEM,113,0,47,2,162,2016
BUNCOMBE,Hillary Clinton,DEM,117,0,28,0,145,2016
BUNCOMBE,Hillary Clinton,DEM,0,1747,0,0,1747,2016
BUNCOMBE,Hillary Clinton,DEM,170,0,35,0,205,2016
BUNCOMBE,Hillary Clinton,DEM,0,2292,0,0,2292,2016
BUNCOMBE,Hillary Clinton,DEM,138,0,55,4,197,2016
BUNCOMBE,Hillary Clinton,DEM,137,0,23,1,161,2016
BUNCOMBE,Hillary Clinton,DEM,56,0,27,2,85,2016
BUNCOMBE,Hillary Clinton,DEM,94,0,22,3,119,2016
BUNCOMBE,Hillary Clinton,DEM,263,0,47,2,312,2016
BUNCOMBE,Hillary Clinton,DEM,210,0,31,3,244,2016
BUNCOMBE,Hillary Clinton,DEM,284,0,59,13,356,2016
BUNCOMBE,Hillary Clinton,DEM,0,3011,0,0,3011,2016
BUNCOMBE,Hillary Clinton,DEM,148,0,27,2,177,2016
BUNCOMBE,Hillary Clinton,DEM,358,0,43,3,404,2016
BUNCOMBE,Hillary Clinton,DEM,237,0,47,6,290,2016
BUNCOMBE,Hillary Clinton,DEM,106,0,28,2,136,2016
BUNCOMBE,Hillary Clinton,DEM,0,4419,0,0,4419,2016
BUNCOMBE,Hillary Clinton,DEM,0,598,0,0,598,2016
BUNCOMBE,Hillary Clinton,DEM,0,6904,0,0,6904,2016
BUNCOMBE,Hillary Clinton,DEM,176,0,56,1,233,2016
BUNCOMBE,Hillary Clinton,DEM,114,0,54,3,171,2016
BUNCOMBE,Hillary Clinton,DEM,277,0,56,7,340,2016
BUNCOMBE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
BUNCOMBE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
BUNCOMBE,Jill Stein (Write-In),NA,9,0,0,0,9,2016
BUNCOMBE,Jill Stein (Write-In),NA,6,0,1,0,7,2016
BUNCOMBE,Jill Stein (Write-In),NA,11,0,0,0,11,2016
BUNCOMBE,Jill Stein (Write-In),NA,4,0,1,0,5,2016
BUNCOMBE,Jill Stein (Write-In),NA,9,0,1,0,10,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,25,0,0,25,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,47,0,0,47,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,14,0,0,14,2016
BUNCOMBE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
BUNCOMBE,Jill Stein (Write-In),NA,10,0,0,0,10,2016
BUNCOMBE,Jill Stein (Write-In),NA,8,0,2,0,10,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
BUNCOMBE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
BUNCOMBE,Jill Stein (Write-In),NA,3,0,2,0,5,2016
BUNCOMBE,Jill Stein (Write-In),NA,8,0,0,0,8,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,67,0,0,67,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
BUNCOMBE,Jill Stein (Write-In),NA,7,0,0,0,7,2016
BUNCOMBE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
BUNCOMBE,Jill Stein (Write-In),NA,3,0,1,0,4,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,45,0,0,45,2016
BUNCOMBE,Jill Stein (Write-In),NA,8,0,0,0,8,2016
BUNCOMBE,Jill Stein (Write-In),NA,2,0,2,0,4,2016
BUNCOMBE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
BUNCOMBE,Jill Stein (Write-In),NA,4,0,3,0,7,2016
BUNCOMBE,Jill Stein (Write-In),NA,14,0,1,0,15,2016
BUNCOMBE,Jill Stein (Write-In),NA,8,0,3,0,11,2016
BUNCOMBE,Jill Stein (Write-In),NA,23,0,3,0,26,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,38,0,0,38,2016
BUNCOMBE,Jill Stein (Write-In),NA,10,0,2,0,12,2016
BUNCOMBE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
BUNCOMBE,Jill Stein (Write-In),NA,8,0,0,0,8,2016
BUNCOMBE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
BUNCOMBE,Jill Stein (Write-In),NA,13,0,1,0,14,2016
BUNCOMBE,Jill Stein (Write-In),NA,14,0,1,0,15,2016
BUNCOMBE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
BUNCOMBE,Jill Stein (Write-In),NA,7,0,1,0,8,2016
BUNCOMBE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,42,0,0,42,2016
BUNCOMBE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
BUNCOMBE,Jill Stein (Write-In),NA,4,0,0,1,5,2016
BUNCOMBE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
BUNCOMBE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
BUNCOMBE,Jill Stein (Write-In),NA,10,0,0,0,10,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,26,0,0,26,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,94,0,0,94,2016
BUNCOMBE,Jill Stein (Write-In),NA,4,0,1,0,5,2016
BUNCOMBE,Jill Stein (Write-In),NA,17,0,0,0,17,2016
BUNCOMBE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
BUNCOMBE,Jill Stein (Write-In),NA,4,0,1,0,5,2016
BUNCOMBE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
BUNCOMBE,Jill Stein (Write-In),NA,12,0,0,0,12,2016
BUNCOMBE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
BUNCOMBE,Jill Stein (Write-In),NA,2,0,1,0,3,2016
BUNCOMBE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
BUNCOMBE,Jill Stein (Write-In),NA,7,0,0,0,7,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,73,0,0,73,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,23,0,0,23,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,53,0,0,53,2016
BUNCOMBE,Jill Stein (Write-In),NA,2,0,1,0,3,2016
BUNCOMBE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
BUNCOMBE,Jill Stein (Write-In),NA,12,0,0,0,12,2016
BUNCOMBE,Jill Stein (Write-In),NA,11,0,0,0,11,2016
BUNCOMBE,Jill Stein (Write-In),NA,3,0,0,0,3,2016
BUNCOMBE,Jill Stein (Write-In),NA,25,0,0,0,25,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
BUNCOMBE,Jill Stein (Write-In),NA,13,0,1,1,15,2016
BUNCOMBE,Jill Stein (Write-In),NA,10,0,0,0,10,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,30,0,0,30,2016
BUNCOMBE,Jill Stein (Write-In),NA,1,0,1,0,2,2016
BUNCOMBE,Jill Stein (Write-In),NA,14,0,1,0,15,2016
BUNCOMBE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
BUNCOMBE,Jill Stein (Write-In),NA,10,0,0,0,10,2016
BUNCOMBE,Jill Stein (Write-In),NA,25,0,0,2,27,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,18,0,0,18,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,12,0,0,12,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,27,0,0,27,2016
BUNCOMBE,Jill Stein (Write-In),NA,9,0,0,0,9,2016
BUNCOMBE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
BUNCOMBE,Jill Stein (Write-In),NA,15,0,2,0,17,2016
BUNCOMBE,Jill Stein (Write-In),NA,7,0,1,0,8,2016
BUNCOMBE,Jill Stein (Write-In),NA,5,0,0,0,5,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,52,0,0,52,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,59,0,0,59,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,0,0,0,0,2016
BUNCOMBE,Jill Stein (Write-In),NA,4,0,1,0,5,2016
BUNCOMBE,Jill Stein (Write-In),NA,18,0,1,0,19,2016
BUNCOMBE,Jill Stein (Write-In),NA,6,0,1,0,7,2016
BUNCOMBE,Jill Stein (Write-In),NA,2,0,0,0,2,2016
BUNCOMBE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,4,0,0,4,2016
BUNCOMBE,Jill Stein (Write-In),NA,6,0,0,0,6,2016
BUNCOMBE,Jill Stein (Write-In),NA,0,161,0,0,161,2016
BUNCOMBE,Jill Stein (Write-In),NA,7,0,0,1,8,2016
BUNCOMBE,Jill Stein (Write-In),NA,19,0,1,0,20,2016
BUNCOMBE,Jill Stein (Write-In),NA,6,0,1,0,7,2016
BUNCOMBE,Jill Stein (Write-In),NA,1,0,0,0,1,2016
BUNCOMBE,Jill Stein (Write-In),NA,10,0,1,0,11,2016
BUNCOMBE,Jill Stein (Write-In),NA,4,0,0,0,4,2016
BUNCOMBE,Write-In (Miscellaneous),NA,7,0,3,0,10,2016
BUNCOMBE,Write-In (Miscellaneous),NA,7,0,1,0,8,2016
BUNCOMBE,Write-In (Miscellaneous),NA,2,0,0,0,2,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,81,0,0,81,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,69,0,0,69,2016
BUNCOMBE,Write-In (Miscellaneous),NA,4,0,0,0,4,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,15,0,0,15,2016
BUNCOMBE,Write-In (Miscellaneous),NA,13,0,1,0,14,2016
BUNCOMBE,Write-In (Miscellaneous),NA,15,0,0,0,15,2016
BUNCOMBE,Write-In (Miscellaneous),NA,10,0,3,0,13,2016
BUNCOMBE,Write-In (Miscellaneous),NA,11,0,0,0,11,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,94,0,0,94,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,43,0,0,43,2016
BUNCOMBE,Write-In (Miscellaneous),NA,16,0,0,0,16,2016
BUNCOMBE,Write-In (Miscellaneous),NA,7,0,0,0,7,2016
BUNCOMBE,Write-In (Miscellaneous),NA,8,0,0,0,8,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,93,0,0,93,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,0,0,0,0,2016
BUNCOMBE,Write-In (Miscellaneous),NA,1,0,0,0,1,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,0,0,0,0,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,32,0,0,32,2016
BUNCOMBE,Write-In (Miscellaneous),NA,9,0,1,0,10,2016
BUNCOMBE,Write-In (Miscellaneous),NA,8,0,0,0,8,2016
BUNCOMBE,Write-In (Miscellaneous),NA,3,0,1,0,4,2016
BUNCOMBE,Write-In (Miscellaneous),NA,5,0,0,0,5,2016
BUNCOMBE,Write-In (Miscellaneous),NA,4,0,0,0,4,2016
BUNCOMBE,Write-In (Miscellaneous),NA,9,0,0,0,9,2016
BUNCOMBE,Write-In (Miscellaneous),NA,7,0,0,0,7,2016
BUNCOMBE,Write-In (Miscellaneous),NA,7,0,1,0,8,2016
BUNCOMBE,Write-In (Miscellaneous),NA,7,0,0,1,8,2016
BUNCOMBE,Write-In (Miscellaneous),NA,7,0,1,0,8,2016
BUNCOMBE,Write-In (Miscellaneous),NA,10,0,0,1,11,2016
BUNCOMBE,Write-In (Miscellaneous),NA,12,0,0,0,12,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,13,0,0,13,2016
BUNCOMBE,Write-In (Miscellaneous),NA,10,0,0,0,10,2016
BUNCOMBE,Write-In (Miscellaneous),NA,12,0,1,0,13,2016
BUNCOMBE,Write-In (Miscellaneous),NA,7,0,0,0,7,2016
BUNCOMBE,Write-In (Miscellaneous),NA,5,0,0,0,5,2016
BUNCOMBE,Write-In (Miscellaneous),NA,11,0,1,0,12,2016
BUNCOMBE,Write-In (Miscellaneous),NA,10,0,3,1,14,2016
BUNCOMBE,Write-In (Miscellaneous),NA,14,0,3,1,18,2016
BUNCOMBE,Write-In (Miscellaneous),NA,6,0,0,1,7,2016
BUNCOMBE,Write-In (Miscellaneous),NA,14,0,3,0,17,2016
BUNCOMBE,Write-In (Miscellaneous),NA,13,0,1,0,14,2016
BUNCOMBE,Write-In (Miscellaneous),NA,10,0,0,0,10,2016
BUNCOMBE,Write-In (Miscellaneous),NA,6,0,1,1,8,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,82,0,0,82,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,0,0,0,0,2016
BUNCOMBE,Write-In (Miscellaneous),NA,9,0,2,1,12,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,73,0,0,73,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,69,0,0,69,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,44,0,0,44,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,23,0,0,23,2016
BUNCOMBE,Write-In (Miscellaneous),NA,9,0,0,0,9,2016
BUNCOMBE,Write-In (Miscellaneous),NA,8,0,5,0,13,2016
BUNCOMBE,Write-In (Miscellaneous),NA,6,0,0,0,6,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,76,0,0,76,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,0,0,0,0,2016
BUNCOMBE,Write-In (Miscellaneous),NA,7,0,0,0,7,2016
BUNCOMBE,Write-In (Miscellaneous),NA,15,0,4,0,19,2016
BUNCOMBE,Write-In (Miscellaneous),NA,4,0,1,0,5,2016
BUNCOMBE,Write-In (Miscellaneous),NA,7,0,0,0,7,2016
BUNCOMBE,Write-In (Miscellaneous),NA,13,0,4,0,17,2016
BUNCOMBE,Write-In (Miscellaneous),NA,12,0,0,0,12,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,60,0,0,60,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,102,0,0,102,2016
BUNCOMBE,Write-In (Miscellaneous),NA,8,0,1,1,10,2016
BUNCOMBE,Write-In (Miscellaneous),NA,5,0,0,0,5,2016
BUNCOMBE,Write-In (Miscellaneous),NA,13,0,2,0,15,2016
BUNCOMBE,Write-In (Miscellaneous),NA,10,0,0,0,10,2016
BUNCOMBE,Write-In (Miscellaneous),NA,9,0,2,0,11,2016
BUNCOMBE,Write-In (Miscellaneous),NA,7,0,0,0,7,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,22,0,0,22,2016
BUNCOMBE,Write-In (Miscellaneous),NA,0,31,0,0,31,2016
BUNCOMBE,Write-In (Miscellaneous),NA,11,0,1,0,12,2016
BUNCOMBE,Write-In (Miscellaneous),NA,11,0,1,0,12,2016
